Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2020-05-28,93.64376831054688,95.47859287042579,93.41065783820665,95.40339981550436,4095404
2020-05-27,94.40328216552734,94.62135406382471,92.84668964829626,93.20012107046594,5990965
2020-05-26,91.5608139038086,92.20751031825192,90.9968298671563,91.21490177432804,5720888
2020-05-22,89.02665710449219,89.83879638448967,88.42507645333816,89.76359730283443,4373117
2020-05-21,89.57559204101562,91.53073192733741,89.46279643234988,90.98178649731506,4184941
2020-05-20,91.27506256103516,92.09471504317398,90.68851460000919,90.93666973740645,4017372
2020-05-19,90.45541381835938,91.86913372085674,90.3426181986847,91.13219353745126,3390191
2020-05-18,91.41040802001953,92.01198854109198,90.04932954064999,90.14708652535033,4399162
2020-05-15,87.96633911132812,88.27464864141501,86.66541523907595,87.17676402175083,5006470
2020-05-14,87.94380187988281,88.04907818318557,84.07863188272417,86.15409272164915,5501332
2020-05-13,87.02638244628906,90.22981124863287,86.36464142611106,90.19972801973178,6153409
2020-05-12,90.43283081054688,93.48586100804722,90.43283081054688,92.5007659337662,5004587
2020-05-11,92.1849365234375,92.8316388275664,90.7411397985948,91.59839466656786,3697924
2020-05-08,92.4857406616211,92.66621602948871,91.03442441281562,92.24511083849295,5232615
2020-05-07,91.1622543334961,92.68876958045357,90.87650268135113,92.47821699488208,4615580
2020-05-06,91.3953628540039,92.04834054058142,90.83142273426579,91.44730143466022,4042372
2020-05-05,90.95757293701172,92.24870066864436,90.87594923884801,91.55861209399947,4078772
2020-05-04,90.28975677490234,90.50494277321387,88.59051634050716,89.65161265679116,4202723
2020-05-01,90.43074035644531,91.61798510919108,90.07457226008584,91.41021890590798,5152073
2020-04-30,93.1688003540039,94.43766857566375,92.91651540640993,93.88114825691832,6941047
2020-04-29,95.49137115478516,95.9514283149021,94.63062114998256,95.6323532616967,5499450
2020-04-28,93.6956558227539,95.12776572330692,93.035252320706,95.00162323020567,4997893
2020-04-27,93.43594360351562,94.22991530575612,93.1020349195513,93.16881310336817,5150295
2020-04-24,92.54550170898438,92.75326787311879,89.60707845752741,90.83142197243663,5215251
2020-04-23,90.04488372802734,91.29148682205899,88.39016804148504,88.7240767294592,7198154
2020-04-22,88.53116607666016,89.2880330116787,87.22520436107402,88.9467044639343,7412479
2020-04-21,86.63898468017578,86.9283745835689,83.15146032098475,84.59099596115377,15009054
2020-04-20,89.34738159179688,91.16534469120737,87.66298078378065,88.4124277871568,8558058
2020-04-17,89.13219451904297,89.3325409145242,87.49973231901711,88.52372961274193,5194436
2020-04-16,85.87471008300781,88.85765895857358,84.90265713728851,88.30855826866441,6754650
2020-04-15,88.07108306884766,89.18412374614552,86.63897333623989,88.39015804578364,5896616
2020-04-14,91.94447326660156,92.88684689394263,90.98726004223573,91.61056456866383,5322780
2020-04-13,89.89646911621094,90.37878554498876,87.58876413369225,90.25264307027021,5355206
2020-04-09,90.15619659423828,91.20987313676791,89.16929823932622,89.3993238399296,5832705
2020-04-08,88.51630401611328,89.01346007313406,85.38495395421748,86.30506809081285,5395896
2020-04-07,85.28848266601562,88.72406187822999,85.23654408667261,88.15270197570243,5852684
2020-04-06,85.19944763183594,85.80048678218435,81.71934337046532,81.88259076498946,7357773
2020-04-03,78.90706634521484,81.67482257824672,77.85338402609233,80.82149255928039,4747585
2020-04-02,81.62287139892578,81.86032266767945,78.0166250370237,78.18729221118639,6619820
2020-04-01,78.01663970947266,81.56352836246255,77.55658260106118,78.92191432951246,6394093
2020-03-31,82.31297302246094,84.4500051739973,81.74903283104477,83.10693880070072,6635092
2020-03-30,83.7970199584961,84.19029294137233,79.99784649453852,80.20561268304373,5820467
2020-03-27,80.16107940673828,82.73590874680647,79.87910936712164,80.56919191194312,6718458
2020-03-26,83.76734161376953,83.96026820813708,78.33571185737229,79.33002402168918,7482561
2020-03-25,78.54347229003906,83.46310600738505,76.30255130310583,78.2689220148543,9052084
2020-03-24,78.26892852783203,78.68446091316166,73.6535238919134,74.19520468978187,8340699
2020-03-23,70.32182312011719,72.52563925162333,67.19789285036637,70.1956806366063,10176952
2020-03-20,70.78189086914062,74.93723879210938,70.27730901571083,74.88529427834004,11031639
2020-03-19,74.45491027832031,76.94069646464952,72.89665209709256,75.93153884177465,8782739
2020-03-18,76.8368148803711,79.34486050887385,73.7574033676473,73.76482316547634,9176035
2020-03-17,79.13710021972656,79.69362062810706,72.05074864329234,74.65526368078295,9684182
2020-03-16,73.51995849609375,79.70103503562619,70.49249146911845,72.71856703044514,11054128
2020-03-13,80.10173034667969,80.99958513485116,74.80366288153624,80.64341113882854,13077197
2020-03-12,76.28771209716797,81.47447631858533,75.89443913713706,81.36317343275363,13088284
2020-03-11,87.53684997558594,90.95759063647978,86.35702490400259,89.79261108514567,8835039
2020-03-10,92.58261108398438,92.66423478368782,85.89695264420105,91.10598245619502,11935592
2020-03-09,87.41812133789062,90.83144196804479,87.02484239294277,89.16188064700658,11252345
2020-03-06,94.77901458740234,95.22423210928716,92.39711120816577,94.01472796244914,8570192
2020-03-05,96.12950134277344,98.16265038869741,95.31327025216983,96.8344236179469,5696725
2020-03-04,99.59474182128906,99.63926060191993,95.7213651197576,97.63579704102065,5226234
2020-03-03,95.64718627929688,100.98976671279844,94.83095517654041,99.7876883358706,8259321
2020-03-02,99.65411376953125,99.75800278173855,94.94225201796979,97.01992567284191,8923844
2020-02-28,96.57470703125,97.27221538738813,93.76243197849766,96.44856454884525,13607832
2020-02-27,98.77110290527344,102.91161055097574,98.69690492867579,101.83567475242145,8808471
2020-02-26,103.69817352294922,106.89631409697043,103.58687061812935,106.03555821067516,5656663
2020-02-25,105.15254211425781,109.1298027672711,104.81863342118535,108.7142703701249,6497229
2020-02-24,108.65491485595703,109.8570052630359,107.87579446659653,107.9722577805439,5703210
2020-02-21,111.18519592285156,112.07563082464756,110.44316881189691,112.07563082464756,3699597
2020-02-20,112.209228515625,112.5060323320724,110.94036584906975,111.90499897822023,3013003
2020-02-19,111.94207763671875,112.70637016390705,111.53397096125494,112.44665945592811,2858613
2020-02-18,112.12016296386719,112.32792915849186,111.03681320116428,111.14811609673987,3496778
2020-02-14,111.82334899902344,114.68756851641103,111.1332663720443,114.58367950693996,6379763
2020-02-13,114.50208282470703,114.88793607676736,113.83426535456654,114.54661346398717,3996452
2020-02-12,115.24409484863281,115.45928676576584,113.91587396220088,114.0865352459591,4641939
2020-02-11,113.8862075805664,115.17732369884968,113.32968119005622,115.10312570696728,4011515
2020-02-10,114.59111022949219,114.59852410577679,112.47633162744354,113.50774867496608,5480831
2020-02-07,113.83424377441406,115.41476140134344,113.47064406766818,114.68014811154721,6718876
2020-02-06,115.117919921875,116.57930010158647,114.13388345816848,115.16199035285715,8786923
2020-02-05,114.80219268798828,115.61733188464446,110.26386248805623,110.30792121523294,15048593
2020-02-04,109.5000991821289,109.69836925724348,107.86248400390363,108.52339988209948,5879566
2020-02-03,107.41454315185547,108.15623932938017,105.67411228269233,105.93113907594359,9295488
2020-01-31,105.54925537109375,105.78424690280227,103.39023770860166,104.93973546369497,19868352
2020-01-30,100.43814086914062,100.58500326970608,99.11629721801764,100.43079188868136,5290563
2020-01-29,101.11375427246094,102.50169201798052,101.04766032445573,102.20060648218377,3194275
2020-01-28,102.47965240478516,103.15526637671363,101.89216760004261,102.44294266258191,3610374
2020-01-27,101.79669189453125,102.86152045949034,101.41482622021049,101.70857445623955,4358264
2020-01-24,103.22135925292969,105.68880009564079,103.14792804842087,105.29959713045001,5836889
2020-01-23,104.917724609375,106.04863541051806,104.38898480867269,105.89441230977454,5918059
2020-01-22,105.66678619384766,107.0620731279384,104.68274925057065,105.24821066239895,17228038
2020-01-21,102.20060729980469,102.33279519687264,101.0476611328529,101.20188425305328,7577329
2020-01-17,101.56905364990234,101.58373989024392,99.99018318585438,100.2692334732065,5881972
2020-01-16,101.32671356201172,101.48092494672798,100.61438987920063,100.84203246595742,4519661
2020-01-15,100.32798767089844,101.38545555361551,99.65971100802619,99.87267906899835,4232011
2020-01-14,99.740478515625,100.70984055617262,99.5422084406842,100.07828543391943,3850326
2020-01-13,100.31330108642578,100.34268529057587,99.18973913595595,99.49082467094102,3693426
2020-01-10,100.37939453125,101.245941388186,100.10034422056002,100.60704885687717,3405148
2020-01-09,100.41610717773438,100.45282863886591,99.36597653295935,99.68174828027654,3902208
2020-01-08,99.36598205566406,99.7698829879731,98.34522383471625,98.77849724921816,4545916
2020-01-07,98.54348754882812,99.10894881732993,97.96335176104591,98.17631396397361,3232977
2020-01-06,98.47738647460938,98.58019013592428,97.81645891128859,97.97801924278612,2537073
2020-01-03,98.65365600585938,99.03552170705949,98.08085159362793,98.08819471400246,2482890
2020-01-02,99.4467544555664,99.81393389595324,98.9694223551497,99.13831997496565,3293436
2019-12-31,98.43333435058594,98.49209103169743,97.2289923402992,97.32445876113563,3951265
2019-12-30,97.53006744384766,99.35861548483564,97.30241902629157,99.28518429235326,4308369
2019-12-27,99.33659362792969,99.68908679938748,99.04284541142789,99.13831182366184,2878801
2019-12-26,99.07222747802734,99.3659757229608,98.88129463507921,99.12363517902001,2227666
2019-12-24,99.12362670898438,99.5936215165448,98.85191370794031,99.58627253666151,1257397
2019-12-23,99.54222106933594,99.98283171031272,99.13832016786596,99.71111868948053,2932147
2019-12-20,99.57160186767578,100.18112190057946,99.10160698662268,99.68175453712233,7438943
2019-12-19,98.8152084350586,98.94005906749638,98.54349538951101,98.7417772285037,4044359
2019-12-18,98.7050552368164,99.13832865533014,98.514122379932,98.80787064630627,3244483
2019-12-17,98.56550598144531,98.91065014729998,98.00739378850542,98.60956469436846,3040931
2019-12-16,98.49944305419922,99.4687936479103,98.29382394164618,99.09427688889491,3189463
2019-12-13,98.55818176269531,99.50549695974658,98.41130764599276,98.95473367318905,2651610
2019-12-12,99.37332916259766,99.62301872770422,98.15430070562407,98.18367319072743,5046009
2019-12-11,98.22769927978516,98.77846832219868,98.16160535377522,98.48472014456772,4135152
2019-12-10,98.33786010742188,99.02082295987472,98.08083920591315,98.34520908729948,3640498
2019-12-09,98.34522247314453,98.83724084522028,97.86054722151533,97.92663530553432,3105051
2019-12-06,97.83116912841797,98.32318750174662,97.44930342249945,97.48602488525707,3595625
2019-12-05,96.8691635131836,97.84586301765357,96.66354441553669,97.66227328180494,3760788
2019-12-04,96.92791748046875,98.16898108761193,96.90588811795635,97.56680415591819,3692380
2019-12-03,97.02336120605469,97.25835273872339,95.97323070730398,96.93523791619636,3810055
2019-12-02,97.60353088378906,98.77115748508997,97.28775908945514,98.7344477393547,3208187
2019-11-29,98.73440551757812,98.78580148380183,97.69161242317517,98.11019359621146,1909264
2019-11-27,98.23506164550781,99.65970893983068,98.1249089875287,99.39534490485312,3431821
2019-11-26,99.20440673828125,99.98282428258041,98.9694151952753,99.98282428258041,3967687
2019-11-25,99.85063171386719,99.87266693158705,98.66097609506474,98.74910524508371,2709245
2019-11-22,98.65365600585938,98.88129859790077,98.1028809547515,98.54349161894777,3449185
2019-11-21,98.28646850585938,98.52880319370826,97.65491914463391,97.9633536352505,3499184
2019-11-20,97.81648254394531,98.74177432363085,97.48602454287551,98.44802606432705,4328557
2019-11-19,98.78585052490234,99.41740587789072,98.74179179447005,99.05022634922553,3132770
2019-11-18,98.6316146850586,98.75645358413684,97.83850498977384,98.62426570470726,3358078
2019-11-15,98.69770812988281,99.22644792408809,98.42599511289656,98.69035914956832,3412575
2019-11-14,98.40396118164062,98.64630172226644,97.91194284084015,98.4994276018088,4425940
2019-11-13,98.75646209716797,99.56425224149602,98.29381620014513,99.42472709054952,3052646
2019-11-12,99.57160186767578,100.35736851586651,99.15301469126118,99.77722096536687,3186639
2019-11-11,99.48348236083984,100.75393025466396,99.13833807777985,100.75393025466396,2686128
2019-11-08,101.05499267578125,101.05499267578125,99.99017586424439,101.03295745645129,2383206
2019-11-07,101.11375427246094,102.17857125922762,101.03297408277271,101.24594216847136,4261195
2019-11-06,100.72454071044922,100.72454071044922,99.83182801186376,100.1584285234375,4683256
2019-11-05,100.07860565185547,100.71004034855275,99.88990156245374,100.01328322336337,3153690
2019-11-04,99.91890716552734,99.96971477370467,98.87377172891674,98.88103492324578,3488828
2019-11-01,98.36573028564453,98.38749670052252,97.32059485024118,97.61816572059033,3231931
2019-10-31,97.0593032836914,98.16250364190542,96.69641002944248,98.06088843373765,3569057
2019-10-30,98.16250610351562,98.18427251721094,96.67464024857163,97.13188552871077,2356638
2019-10-29,97.12464904785156,98.39477574316413,96.84885033997885,98.28590889911315,4352092
2019-10-28,98.68505859375,99.1640818540782,98.3076505404154,98.7068365906889,3374501
2019-10-25,98.30042266845703,98.65605281073059,97.32787269371049,97.3423875004945,2697739
2019-10-24,97.30609130859375,98.03187795873606,96.74723651470762,97.85768869934017,2718031
2019-10-23,97.53108215332031,97.66897859647231,96.31175741291895,96.90690497773745,3777001
2019-10-22,97.22624969482422,97.2915721121555,95.52065577756987,96.20289218606733,4353034
2019-10-21,96.22466278076172,96.60207088875285,95.00534383248105,96.24644078085453,6596181
2019-10-18,97.32059478759766,97.61091404748127,95.98515167702541,97.41494680945354,7507665
2019-10-17,97.44397735595703,98.70684645572703,96.46417011649845,97.98105988307857,16484751
2019-10-16,103.14141082763672,103.75106742402637,102.61884306614148,103.4172037221786,5577900
2019-10-15,103.787353515625,104.30990965926831,102.92365891323303,103.45348983537797,3164673
2019-10-14,103.0905990600586,103.37365513812087,102.56803131962612,103.2865547226942,2415737
2019-10-11,103.61317443847656,104.8760320908952,103.50429601515651,103.62042604960523,3134653
2019-10-10,102.43012237548828,102.90188244800994,101.29063500768625,101.44304623602676,2713010
